level_0,recG_1,recG_10,recG_100,recG_101,recG_102,recG_103,recG_104,recG_105,recG_106,recG_107,recG_108,recG_109,recG_11,recG_110,recG_111,recG_112,recG_113,recG_114,recG_115,recG_116,recG_117,recG_118,recG_119,recG_12,recG_120,recG_121,recG_122,recG_123,recG_124,recG_125,recG_126,recG_127,recG_128,recG_129,recG_13,recG_130,recG_131,recG_132,recG_133,recG_134,recG_135,recG_136,recG_137,recG_138,recG_139,recG_14,recG_140,recG_141,recG_142,recG_143,recG_144,recG_145,recG_146,recG_147,recG_148,recG_149,recG_15,recG_150,recG_151,recG_152,recG_153,recG_154,recG_155,recG_156,recG_157,recG_158,recG_159,recG_16,recG_160,recG_161,recG_162,recG_163,recG_164,recG_165,recG_166,recG_167,recG_168,recG_169,recG_17,recG_170,recG_171,recG_172,recG_173,recG_174,recG_175,recG_176,recG_177,recG_178,recG_179,recG_18,recG_180,recG_181,recG_182,recG_183,recG_184,recG_185,recG_186,recG_187,recG_188,recG_189,recG_19,recG_190,recG_191,recG_192,recG_193,recG_194,recG_195,recG_196,recG_197,recG_198,recG_199,recG_2,recG_20,recG_200,recG_201,recG_202,recG_203,recG_204,recG_205,recG_206,recG_207,recG_208,recG_209,recG_21,recG_210,recG_211,recG_212,recG_213,recG_214,recG_215,recG_216,recG_217,recG_218,recG_219,recG_22,recG_220,recG_221,recG_222,recG_223,recG_224,recG_225,recG_226,recG_227,recG_228,recG_229,recG_23,recG_230,recG_231,recG_232,recG_233,recG_234,recG_235,recG_236,recG_237,recG_238,recG_239,recG_24,recG_240,recG_241,recG_25,recG_26,recG_27,recG_28,recG_29,recG_3,recG_30,recG_31,recG_32,recG_33,recG_34,recG_35,recG_36,recG_37,recG_38,recG_39,recG_4,recG_40,recG_41,recG_42,recG_43,recG_44,recG_45,recG_46,recG_47,recG_48,recG_49,recG_5,recG_50,recG_51,recG_52,recG_53,recG_54,recG_55,recG_56,recG_57,recG_58,recG_59,recG_6,recG_60,recG_61,recG_62,recG_63,recG_64,recG_65,recG_66,recG_67,recG_68,recG_69,recG_7,recG_70,recG_71,recG_72,recG_73,recG_74,recG_75,recG_76,recG_77,recG_78,recG_79,recG_8,recG_80,recG_81,recG_82,recG_83,recG_84,recG_85,recG_86,recG_87,recG_88,recG_89,recG_9,recG_90,recG_91,recG_92,recG_93,recG_94,recG_95,recG_96,recG_97,recG_98,recG_99
recG_43,55,54,58,53,54,55,57,52,53,53,52,45,53,45,42,44,47,55,42,42,43,51,40,56,45,45,43,44,44,41,43,41,40,47,53,41,43,39,51,58,54,56,54,43,45,55,44,45,42,45,43,44,42,43,62,42,53,44,45,45,43,45,46,44,49,52,52,55,51,52,28,47,46,45,46,55,53,45,54,47,52,45,42,44,47,41,42,46,45,55,41,46,44,46,46,45,51,146,147,142,54,152,145,151,160,45,45,44,56,47,47,55,53,43,46,44,55,149,144,141,151,145,40,53,145,152,154,146,45,45,42,42,40,45,50,46,37,38,38,40,38,39,39,37,39,49,147,45,41,44,44,45,140,142,56,43,51,45,163,52,51,44,46,44,54,45,44,43,46,45,41,44,42,44,45,54,44,44,41,0,2,3,41,45,40,40,54,45,45,43,43,41,39,27,39,41,41,54,46,24,30,27,26,29,26,29,29,28,53,42,30,39,53,54,49,43,1,43,3,56,45,3,6,53,46,52,43,43,44,45,55,57,45,45,1,50,45,44,44,44,54
recG_44,53,52,56,51,52,53,55,50,51,51,50,43,51,43,40,42,45,53,40,40,41,49,38,54,43,43,41,42,43,41,41,39,38,45,53,39,41,37,51,58,52,54,52,41,43,53,43,43,40,43,41,42,40,42,62,40,51,42,43,43,41,43,44,43,49,50,52,53,49,50,27,47,44,43,44,53,53,44,52,45,50,43,40,42,45,39,40,44,43,53,39,44,42,44,45,43,49,147,147,142,52,153,146,152,160,45,45,44,54,45,45,53,51,41,44,42,53,148,145,141,151,146,41,51,146,153,154,147,43,43,40,40,40,43,48,44,37,38,38,40,38,39,39,37,39,47,147,43,39,42,42,43,140,142,56,41,49,43,163,50,49,42,44,42,52,43,42,41,44,44,40,42,40,42,43,52,42,42,41,2,0,1,39,43,38,38,52,43,43,41,41,39,39,25,37,39,41,52,44,23,29,26,25,28,25,28,28,28,51,40,29,37,51,52,49,41,1,41,1,54,43,1,6,51,44,50,41,41,42,43,53,55,43,43,3,50,43,42,42,42,52
recG_45,52,51,55,50,51,52,54,51,52,52,51,42,50,42,41,43,46,52,41,41,42,48,39,53,44,44,42,43,44,42,42,40,39,46,52,40,42,38,52,57,51,53,51,40,42,52,44,44,41,44,42,43,41,43,61,41,50,41,42,42,40,42,43,44,48,51,53,52,48,49,28,46,43,42,43,52,52,43,51,46,49,42,41,43,44,40,41,45,44,52,40,45,43,45,46,42,48,146,146,141,51,152,145,151,159,44,44,43,53,44,46,52,50,42,45,43,52,147,144,140,150,145,40,50,145,152,155,146,44,44,41,41,41,42,47,43,38,39,39,41,37,38,40,36,38,46,146,42,40,41,41,44,139,141,57,40,48,42,162,49,48,41,43,41,51,42,41,40,43,45,41,43,41,43,44,51,43,43,42,3,1,0,40,42,39,39,51,42,44,40,42,40,40,26,38,40,42,51,45,24,30,27,26,29,26,29,29,29,50,41,28,38,52,51,50,42,2,42,2,53,44,2,7,50,45,49,42,42,43,42,52,54,42,42,4,51,42,41,43,41,51
recG_46,57,56,56,53,54,55,55,52,53,53,52,43,56,43,3,5,10,59,1,1,4,40,1,58,6,8,4,5,6,4,5,2,3,9,59,4,4,6,54,56,55,58,58,42,42,59,38,11,3,10,4,5,5,39,62,1,57,43,42,44,42,41,41,4,55,54,51,58,55,56,44,50,43,43,44,59,57,44,57,8,41,42,1,5,40,5,3,7,8,58,4,7,5,7,6,42,42,155,161,154,57,163,161,166,169,48,49,47,58,42,10,58,56,6,7,7,53,157,155,153,157,154,46,55,158,163,166,163,6,8,4,3,5,41,35,44,41,43,43,45,44,45,45,43,45,34,154,42,5,42,42,8,150,157,57,41,36,42,171,41,36,41,43,42,57,42,43,42,44,7,7,5,4,5,6,57,5,6,4,41,39,40,0,6,3,1,58,43,4,41,4,2,4,46,2,4,2,58,5,46,50,49,46,51,46,50,52,49,57,1,52,4,55,54,46,4,40,4,38,59,6,38,42,56,9,41,5,5,6,42,59,59,42,43,42,47,42,42,5,42,54
recG_47,56,55,54,51,52,53,53,54,55,55,54,43,55,43,5,7,12,58,7,7,6,40,7,57,8,6,6,7,8,6,7,8,7,12,58,8,6,10,58,54,54,57,57,42,42,58,42,9,5,14,6,7,9,43,58,7,56,43,42,44,42,41,41,10,55,56,53,57,53,54,46,48,43,43,44,58,57,44,56,10,41,42,7,1,40,7,5,9,10,57,6,9,7,9,12,42,40,155,160,152,56,163,161,166,167,46,47,45,57,42,12,57,55,8,9,9,51,156,155,151,158,154,46,54,159,163,163,163,12,8,6,5,7,41,35,44,43,45,45,47,44,45,47,43,45,34,152,42,9,42,42,10,149,156,59,41,36,42,168,41,36,41,43,42,56,42,43,42,44,9,11,7,6,7,8,56,7,8,6,45,43,42,6,0,7,7,57,43,10,41,6,4,6,50,6,6,6,57,11,50,54,53,50,55,50,54,56,53,56,7,54,8,55,52,48,6,44,6,42,58,8,42,46,55,11,41,7,7,8,42,58,58,42,43,46,49,42,42,7,42,52
recG_48,55,55,53,50,51,52,52,49,50,50,49,44,55,44,4,6,11,58,4,4,5,38,4,56,7,9,5,6,7,5,6,5,2,11,58,3,5,5,51,57,54,56,57,43,43,58,39,12,4,9,5,6,4,40,63,4,56,42,43,43,41,42,42,7,52,51,48,56,52,53,43,47,44,44,45,57,55,45,56,9,39,43,4,6,41,4,4,8,9,56,5,8,6,8,9,43,40,154,158,153,55,162,160,165,169,45,46,44,56,43,11,56,55,5,8,8,50,156,152,152,154,153,45,54,157,162,163,162,9,9,5,4,6,42,33,45,40,42,42,44,43,44,44,42,44,32,154,43,4,43,43,9,147,156,56,42,34,43,170,39,34,42,44,43,56,43,44,43,45,8,6,6,5,6,7,56,6,7,5,40,38,39,3,7,0,4,57,44,7,42,5,3,5,45,1,3,5,56,8,45,49,48,45,50,45,49,51,48,56,4,51,3,52,51,45,5,39,5,37,57,7,37,41,55,10,39,6,6,7,43,58,57,43,44,41,46,43,43,6,43,51
recG_49,56,55,57,54,55,56,56,53,54,54,53,42,55,42,4,6,9,58,2,2,5,40,2,57,7,9,5,6,7,5,6,3,4,10,58,5,5,7,55,56,54,57,57,42,42,58,39,12,4,11,5,6,6,40,62,2,56,43,42,44,42,41,41,5,54,53,50,57,54,55,43,50,43,42,43,58,57,43,56,9,41,42,2,6,40,6,4,8,7,57,5,8,6,8,7,42,42,154,160,153,56,162,160,165,168,48,49,47,57,42,11,57,55,7,8,6,54,156,154,152,156,153,46,54,157,162,167,162,7,9,5,4,6,40,35,43,41,43,43,45,44,45,45,43,45,34,153,42,6,41,41,7,151,156,56,40,36,42,170,41,36,41,43,41,56,42,43,42,43,8,8,6,5,6,7,56,6,7,5,40,38,39,1,7,4,0,57,42,5,40,5,3,5,46,3,5,3,57,6,46,50,49,46,51,46,50,52,49,56,2,52,3,54,55,46,5,39,5,37,58,7,37,41,55,8,41,6,6,7,42,58,58,42,42,41,47,42,41,6,41,55
recG_5,5,3,54,51,52,53,53,52,51,51,50,49,2,49,57,59,60,1,59,59,58,50,59,6,54,58,56,59,58,58,57,60,57,64,9,58,58,56,55,63,3,6,8,49,49,5,51,60,55,62,56,57,59,52,60,59,1,47,49,48,47,49,50,60,49,48,48,4,51,52,40,57,50,49,48,3,37,48,3,58,49,49,59,58,51,56,57,55,54,3,58,55,57,57,62,48,49,153,157,144,3,154,149,156,159,55,55,54,6,49,64,6,3,58,55,55,53,153,151,142,151,152,37,5,150,154,161,153,62,60,57,57,59,49,49,48,36,37,37,37,37,36,36,32,36,48,149,49,57,48,48,58,145,148,48,47,50,47,158,49,50,48,50,48,2,49,50,49,50,59,61,57,58,59,54,3,59,59,58,54,52,51,58,57,57,57,0,49,60,47,56,56,56,52,56,57,59,2,59,52,52,49,50,53,52,52,54,54,2,59,53,56,54,52,51,58,53,58,53,5,56,51,52,4,59,51,58,59,59,49,9,7,49,47,55,52,49,48,59,48,53
recG_50,51,49,50,48,51,52,49,51,52,52,51,2,49,2,42,44,47,50,44,44,43,49,44,52,45,45,43,44,45,43,44,45,44,49,48,45,43,43,49,55,49,52,47,4,4,47,44,47,42,47,43,42,46,45,57,44,48,5,4,4,4,4,5,47,49,52,50,50,52,53,46,50,3,2,3,50,58,3,50,47,50,4,44,44,6,44,42,46,43,49,43,46,42,44,49,4,51,145,147,143,50,152,150,154,159,50,50,49,52,6,49,52,49,43,46,42,51,145,145,142,150,144,43,51,144,152,152,153,49,45,42,42,44,2,48,3,39,42,42,44,41,41,43,39,43,47,146,4,45,3,6,45,143,145,53,2,49,4,153,50,49,3,3,1,48,2,3,4,3,46,48,44,42,44,45,49,42,44,43,45,43,42,43,43,44,42,49,0,47,2,43,41,43,52,43,45,45,49,48,48,54,51,48,55,48,54,56,55,49,44,54,41,53,51,46,43,44,43,44,51,45,42,46,49,46,50,43,43,44,4,48,53,4,2,46,47,4,3,44,3,51
recG_51,59,58,60,57,58,59,59,56,55,55,54,47,58,47,7,9,14,61,5,5,8,44,5,60,8,12,6,9,10,8,9,6,7,11,61,8,8,10,58,60,57,60,60,46,46,61,42,15,7,14,8,7,9,43,66,5,59,47,46,48,46,45,45,8,55,58,53,60,59,60,46,54,47,47,48,61,59,48,59,12,45,46,5,9,44,9,7,9,12,60,8,9,7,11,10,46,44,157,165,158,59,166,163,168,171,52,53,51,60,46,12,60,58,10,9,11,57,161,157,157,159,156,50,57,160,166,170,165,10,12,8,7,9,45,39,48,45,47,47,49,48,49,49,47,49,38,158,46,9,46,46,12,154,161,61,45,40,46,175,43,40,45,47,46,59,46,47,46,48,11,11,9,8,9,8,59,9,10,8,45,43,44,4,10,7,5,60,47,0,45,8,6,8,46,6,8,6,60,1,46,50,49,46,51,46,50,52,49,59,5,52,8,59,58,50,8,44,8,42,61,8,42,44,58,13,45,9,9,10,46,61,61,46,47,46,51,46,46,9,46,58
recG_52,49,47,48,46,49,50,47,49,50,50,49,2,47,2,40,42,45,48,42,42,41,47,42,50,43,43,41,42,43,41,42,43,42,47,46,43,41,41,47,53,47,50,45,2,2,45,42,45,40,45,41,42,44,43,55,42,46,3,2,4,2,2,3,45,47,50,48,48,50,51,44,48,3,2,3,48,56,3,48,45,48,2,42,42,4,42,40,44,41,47,41,44,42,42,47,2,49,144,145,141,48,150,148,152,157,48,48,47,50,4,47,50,47,41,44,40,49,143,144,140,148,143,41,49,142,150,150,151,47,43,40,40,42,2,46,3,37,40,40,42,39,39,41,37,41,45,144,2,43,1,4,43,141,143,51,2,47,2,153,48,47,1,3,1,46,2,3,2,3,44,46,42,40,42,43,47,40,42,41,43,41,40,41,41,42,40,47,2,45,0,41,39,41,50,41,43,43,47,46,46,52,49,46,53,46,52,54,53,47,42,52,39,51,49,44,41,42,41,42,49,43,40,44,47,44,48,41,41,42,2,46,51,2,2,44,45,2,1,42,1,49
recG_53,55,54,54,51,52,53,53,50,51,51,50,43,54,43,3,5,6,57,5,5,4,38,5,56,4,8,4,5,4,4,1,6,5,10,57,6,4,8,52,52,53,56,56,42,42,57,40,11,3,12,4,5,7,41,59,5,55,43,42,44,42,41,41,6,53,52,49,56,53,54,42,48,43,43,44,57,57,44,55,8,39,42,5,5,40,7,3,5,4,56,4,5,5,3,8,42,40,154,161,154,55,165,161,168,166,46,47,45,56,42,10,56,54,6,5,3,51,157,154,153,155,153,42,53,160,165,166,165,10,8,4,3,5,41,33,42,39,41,41,43,42,43,43,41,43,32,154,42,7,42,42,4,150,157,55,41,34,42,170,39,34,41,43,42,55,42,43,42,44,5,9,1,4,5,4,55,5,4,4,43,41,42,4,6,5,5,56,43,8,41,0,2,4,44,4,6,6,56,9,44,48,47,44,49,44,48,50,47,55,5,50,6,51,52,44,4,42,4,40,57,2,40,42,54,5,39,5,5,6,42,57,57,42,43,44,45,42,42,5,42,52
recG_54,55,54,54,51,52,53,53,50,51,51,50,41,54,41,1,3,8,57,3,3,2,38,3,56,4,6,2,3,4,2,3,4,3,8,57,4,2,6,54,54,53,56,56,40,40,57,38,9,1,10,2,3,5,39,60,3,55,41,40,42,40,39,39,6,53,52,49,56,53,54,42,48,41,41,42,57,55,42,55,6,39,40,3,3,38,5,1,5,6,56,2,5,3,5,8,40,40,153,160,153,55,164,162,167,167,46,47,45,56,40,8,56,54,4,5,5,51,156,153,152,156,152,44,53,159,164,165,164,8,6,2,1,3,39,33,42,39,41,41,43,42,43,43,41,43,32,153,40,5,40,40,6,149,156,55,39,34,40,170,39,34,39,41,40,55,40,41,40,42,5,7,3,2,3,4,55,3,4,2,41,39,40,2,4,3,3,56,41,6,39,2,0,2,46,2,4,4,56,7,46,50,49,46,51,46,50,52,49,55,3,52,4,53,52,44,2,40,2,38,57,4,38,42,54,7,39,3,3,4,40,57,57,40,41,42,45,40,40,3,40,52
recG_55,55,54,55,52,53,54,54,51,52,52,51,43,54,43,3,5,10,57,5,5,4,38,5,56,6,8,4,5,6,2,5,6,5,10,55,6,4,8,52,54,53,56,56,42,42,57,37,11,3,12,4,5,7,38,59,5,55,43,42,44,42,41,41,8,51,53,48,56,54,55,42,47,43,43,44,57,53,44,55,8,39,42,5,5,40,7,3,7,8,56,4,7,5,7,10,42,40,152,160,153,55,163,161,166,167,45,46,44,56,42,10,56,54,6,7,7,52,156,152,152,156,151,42,53,158,163,165,163,10,8,4,3,3,41,35,44,39,39,39,41,40,41,41,39,41,34,153,42,7,42,42,8,149,156,54,41,36,42,170,39,36,41,43,42,55,42,43,42,44,7,9,5,4,5,6,55,5,6,2,39,39,40,4,6,5,5,56,43,8,41,4,2,0,46,4,6,4,56,9,46,50,49,46,51,46,50,52,49,55,5,52,6,54,53,43,4,40,4,38,57,6,38,40,54,9,39,5,5,6,42,57,57,42,43,40,44,42,42,5,42,53
recG_56,54,53,62,57,58,59,61,56,55,55,54,52,52,52,47,49,49,53,47,47,48,53,47,55,46,50,46,49,46,48,44,46,43,51,53,46,48,44,51,52,53,55,52,50,50,53,50,50,47,50,48,47,45,51,65,47,51,49,50,50,48,50,51,46,54,56,52,53,58,59,33,52,51,50,53,53,58,53,53,52,54,50,47,49,52,45,47,47,43,53,48,47,47,45,48,50,53,151,153,145,53,155,146,154,157,50,50,49,55,52,52,53,51,48,47,44,59,152,149,142,151,150,42,52,146,155,155,150,52,50,47,47,47,50,52,51,40,42,41,43,43,40,42,38,44,51,154,49,46,50,50,47,145,145,60,50,53,50,163,52,53,49,51,51,52,50,49,48,51,47,47,45,47,49,46,52,49,47,48,27,25,26,46,50,45,46,52,52,46,50,44,46,46,0,44,46,48,52,46,10,10,9,10,9,8,10,10,10,51,47,9,45,57,58,56,48,26,48,26,54,44,26,25,52,48,54,48,48,49,50,53,56,48,52,28,57,50,51,49,49,59
recG_57,55,54,54,51,52,53,53,50,51,51,50,43,54,43,3,5,10,57,3,3,4,38,3,56,6,8,4,5,6,4,5,4,1,10,57,2,4,4,52,56,53,56,56,42,42,57,38,11,3,8,4,5,3,39,62,3,55,41,42,42,40,41,41,6,53,52,49,56,53,54,42,48,43,43,44,57,55,44,55,8,39,42,3,5,40,3,3,7,8,56,4,7,5,7,8,42,40,155,159,154,55,163,161,166,169,46,47,45,56,42,10,56,54,4,7,7,51,157,153,153,155,154,44,53,158,163,164,163,8,8,4,3,5,41,33,44,39,41,41,43,42,43,43,41,43,32,154,42,3,42,42,8,148,157,57,41,34,42,171,39,34,41,43,42,55,42,43,42,44,7,5,5,4,5,6,55,5,6,4,39,37,38,2,6,1,3,56,43,6,41,4,2,4,44,0,2,4,56,7,44,48,47,44,49,44,48,50,47,55,3,50,2,53,52,44,4,38,4,36,57,6,36,40,54,9,39,5,5,6,42,57,57,42,43,40,45,42,42,5,42,52
recG_58,56,55,56,53,54,55,55,52,53,53,52,45,55,45,5,7,12,58,5,5,6,38,5,57,8,8,6,7,8,4,7,6,3,12,58,4,6,6,54,55,54,57,57,44,44,58,38,11,5,8,6,7,5,39,62,5,56,43,44,44,42,43,43,8,53,54,51,57,55,56,44,48,45,45,46,58,57,46,56,10,39,44,5,5,42,1,5,9,10,57,6,9,7,7,10,44,38,157,161,155,56,164,162,167,171,46,47,45,57,44,12,57,55,6,7,9,53,159,155,154,157,156,46,54,160,164,164,164,10,10,6,5,7,43,33,46,39,43,43,45,44,45,45,43,45,32,155,44,3,44,44,10,148,159,59,43,34,44,171,39,34,43,45,44,56,44,45,44,46,9,7,7,6,7,8,56,7,8,6,41,39,40,4,6,3,5,57,45,8,43,6,4,6,46,2,0,4,57,9,46,50,49,46,51,46,50,52,49,56,5,52,4,55,54,45,6,40,6,38,58,8,38,42,55,11,39,7,7,8,44,58,58,44,45,42,46,44,44,7,44,54
recG_59,58,57,58,55,56,57,57,54,55,55,54,45,57,45,5,7,12,60,3,3,6,42,3,59,8,8,6,7,8,4,7,4,5,11,58,6,6,8,54,55,56,59,59,44,44,60,39,11,5,12,6,7,7,40,60,3,58,45,44,46,44,43,43,6,55,56,51,59,57,58,46,49,45,45,46,60,57,46,58,10,43,44,3,5,42,5,5,9,10,59,6,9,7,9,8,44,42,155,162,154,58,162,160,165,170,47,48,46,59,44,12,59,57,8,9,9,55,158,155,153,158,154,46,56,158,162,165,162,8,10,6,5,5,43,37,46,41,43,43,45,44,45,45,43,45,36,154,44,7,44,44,10,149,158,57,43,38,44,170,43,38,43,45,44,58,44,45,44,46,9,9,7,6,7,8,58,7,8,4,41,41,42,2,6,5,3,59,45,6,43,6,4,4,48,4,4,0,59,7,48,52,51,48,53,48,52,54,51,58,3,54,6,57,56,46,6,42,6,40,60,8,40,42,57,11,43,7,7,8,44,60,60,44,45,42,47,44,44,7,44,56
recG_6,3,3,53,50,51,52,52,51,50,50,49,49,2,49,57,59,60,3,59,59,58,48,59,4,54,58,56,59,58,58,57,60,57,64,9,58,58,56,54,63,3,4,8,49,49,5,51,60,55,62,56,57,59,52,60,59,1,47,49,48,47,49,50,60,48,47,47,2,50,51,40,56,50,49,48,1,35,48,3,58,47,49,59,58,51,56,57,55,54,1,58,55,57,57,62,48,47,151,155,142,1,152,147,154,158,54,54,53,4,49,64,4,3,58,55,55,52,151,149,140,149,150,37,5,148,152,159,151,62,60,57,57,59,49,47,48,36,37,37,37,37,36,36,32,36,46,147,49,57,48,48,58,143,146,47,47,48,47,156,47,48,48,50,48,2,49,50,49,50,59,61,57,58,59,54,3,59,59,58,54,52,51,58,57,56,57,2,49,60,47,56,56,56,52,56,57,59,0,59,52,52,49,50,53,52,52,54,54,2,59,53,56,53,51,51,58,53,58,53,3,56,51,52,4,59,49,58,59,59,49,9,5,49,47,55,52,49,48,59,48,52
recG_60,58,57,61,58,59,60,60,57,56,56,55,48,57,48,8,10,15,60,6,6,9,43,6,59,9,13,7,10,11,9,10,7,8,12,60,9,9,11,57,61,56,59,59,47,47,60,43,16,8,15,9,8,10,44,67,6,58,48,47,49,47,46,46,9,56,57,52,59,60,61,47,55,48,48,49,60,59,49,58,13,44,47,6,10,45,10,8,10,13,59,9,10,8,12,11,47,43,157,165,158,58,166,163,168,171,53,54,52,59,45,13,59,57,11,10,12,58,161,157,157,159,156,49,56,160,166,170,165,11,13,9,8,10,46,38,49,44,46,46,48,47,48,48,46,48,37,158,47,10,47,47,13,154,161,60,46,39,47,175,42,39,46,48,47,58,47,48,47,49,12,12,10,9,10,9,58,10,11,9,46,44,45,5,11,8,6,59,48,1,46,9,7,9,46,7,9,7,59,0,46,50,49,46,51,46,50,52,49,58,6,52,9,60,59,51,9,45,9,43,60,9,43,45,57,14,44,10,10,11,47,60,60,47,48,47,52,47,47,10,47,59
recG_61,54,53,59,54,55,56,58,51,50,50,49,48,52,48,47,49,49,53,47,47,48,50,47,55,46,52,46,49,46,48,44,46,43,51,53,46,48,44,51,50,53,55,52,46,46,53,48,52,47,50,48,47,47,47,66,47,51,45,46,46,44,46,47,47,50,55,51,53,55,56,31,48,47,46,49,53,58,47,53,52,51,46,47,49,48,45,47,47,43,53,48,47,47,45,49,46,50,149,151,145,53,155,146,154,156,46,46,45,55,48,52,55,53,48,47,44,56,153,147,142,150,148,38,54,146,155,153,150,52,50,47,47,47,46,49,47,38,40,39,41,41,38,40,38,42,48,152,46,46,47,47,47,144,145,59,46,50,46,161,49,50,45,47,47,52,46,45,44,47,47,45,45,47,49,46,52,49,47,48,24,23,24,46,50,45,46,52,48,46,46,44,46,46,10,44,46,48,52,46,0,8,5,2,7,4,8,8,13,51,47,8,45,54,55,52,48,23,48,24,54,44,24,23,52,48,51,48,48,49,46,53,56,44,48,25,53,46,47,49,45,55
recG_62,54,53,62,57,58,59,61,54,53,53,52,54,52,54,51,53,53,53,51,51,52,56,51,55,50,56,50,53,50,52,48,50,47,55,53,50,52,48,56,56,53,55,52,52,52,53,54,56,51,54,52,51,51,53,69,51,51,51,52,52,50,52,53,51,52,60,56,53,58,59,32,54,53,52,55,53,58,53,53,54,55,52,49,53,54,49,51,51,47,53,52,51,51,49,53,52,56,152,156,148,53,158,149,157,157,52,52,51,55,54,56,53,51,52,51,48,59,156,150,145,154,151,40,52,149,158,158,153,56,54,51,51,51,52,55,53,40,42,41,43,43,40,42,38,44,54,155,52,50,53,53,51,149,148,62,52,56,52,166,55,56,51,53,53,52,52,51,50,53,51,49,49,51,53,50,52,53,51,52,30,29,30,50,54,49,50,52,54,50,52,48,50,50,10,48,50,52,52,50,8,0,5,8,1,10,2,4,13,51,51,5,49,57,58,57,52,29,52,30,54,48,30,29,52,52,57,52,52,53,52,53,56,50,54,31,58,52,53,53,51,59
recG_63,51,50,59,54,55,56,58,53,52,52,51,51,49,51,50,52,52,50,50,50,51,53,50,52,49,55,49,52,49,51,47,49,46,54,50,49,51,47,53,53,50,52,49,49,49,50,51,55,50,53,51,50,50,50,66,50,48,48,49,49,47,49,50,50,51,57,53,50,55,56,32,51,50,49,52,50,57,50,50,53,52,49,48,52,51,48,50,50,46,50,51,50,50,48,52,49,53,150,154,146,50,156,147,155,155,49,49,48,52,51,55,52,50,51,50,47,56,153,148,143,152,149,37,51,147,156,156,151,55,53,50,50,50,49,52,50,37,39,38,40,40,37,39,35,41,51,153,49,49,50,50,50,146,146,59,49,53,49,164,52,53,48,50,50,49,49,48,47,50,50,48,48,50,52,49,49,52,50,51,27,26,27,49,53,48,49,49,51,49,49,47,49,49,9,47,49,51,49,49,5,5,0,5,4,5,5,5,12,48,50,6,48,54,55,55,51,26,51,27,51,47,27,26,49,51,54,51,51,52,49,50,53,47,51,28,56,49,50,52,48,56
recG_64,52,51,58,55,56,57,57,52,51,51,50,48,50,48,47,49,49,51,47,47,48,50,47,53,46,52,46,49,46,48,44,46,43,51,51,46,48,44,52,52,51,53,50,46,46,51,48,52,47,50,48,47,47,47,65,47,49,45,46,46,44,46,47,47,51,56,52,51,56,57,29,48,47,46,49,51,56,47,51,52,51,46,47,49,48,45,47,47,43,51,48,47,47,45,49,46,50,151,152,144,51,154,145,153,155,46,46,45,53,48,52,53,51,48,47,44,57,154,149,141,150,150,40,52,145,154,153,149,52,50,47,47,47,46,49,47,38,40,39,41,41,38,40,38,42,48,153,46,46,47,47,47,145,144,60,46,50,46,161,49,50,45,47,47,50,46,47,46,47,47,47,45,47,49,46,50,49,47,48,26,25,26,46,50,45,46,50,48,46,46,44,46,46,10,44,46,48,50,46,2,8,5,0,7,4,8,8,13,49,47,9,45,55,56,53,48,25,48,26,52,44,26,25,50,48,51,48,48,49,46,51,54,44,48,27,54,46,47,49,45,57
recG_65,55,54,63,58,59,60,62,55,54,54,53,55,53,55,52,54,54,54,52,52,53,57,52,56,51,57,51,54,51,53,49,51,48,56,54,51,53,49,57,55,54,56,53,53,53,54,55,57,52,55,53,52,52,54,70,52,52,52,53,53,51,53,54,52,53,61,57,54,59,60,32,55,54,53,56,54,59,54,54,55,56,53,50,54,55,50,52,52,48,54,53,52,52,50,54,53,57,153,157,149,54,159,150,158,158,53,53,52,56,55,57,54,52,53,52,49,60,156,151,146,155,152,41,53,150,159,159,154,57,55,52,52,52,53,56,54,41,43,42,44,44,41,43,39,45,55,156,53,51,54,54,52,150,149,63,53,57,53,167,56,57,52,54,54,53,53,52,51,54,52,50,50,52,54,51,53,54,52,53,29,28,29,51,55,50,51,53,55,51,53,49,51,51,9,49,51,53,53,51,7,1,4,7,0,9,3,3,12,52,52,4,50,58,59,58,53,28,53,29,55,49,29,28,53,53,58,53,53,54,53,54,57,51,55,30,59,53,54,54,52,60
recG_66,54,53,58,53,54,55,57,52,51,51,50,48,52,48,47,49,49,53,47,47,48,51,47,55,46,52,46,49,46,48,44,46,43,51,53,46,48,44,50,50,53,55,52,46,46,53,50,52,47,50,48,47,47,49,63,47,51,45,46,46,44,46,47,47,53,54,50,53,54,55,33,48,47,46,49,53,58,47,53,52,52,46,47,49,48,45,47,47,43,53,48,47,47,45,49,46,51,148,150,142,53,152,143,151,153,46,46,45,55,48,52,55,53,48,47,44,55,152,146,139,148,147,40,54,143,152,151,147,52,50,47,47,47,46,50,47,38,40,39,41,41,38,40,38,42,49,151,46,46,47,47,47,142,142,58,46,51,46,159,50,51,45,47,47,52,46,45,44,47,47,45,45,47,49,46,52,49,47,48,26,25,26,46,50,45,46,52,48,46,46,44,46,46,8,44,46,48,52,46,4,10,5,4,9,0,10,10,13,51,47,11,45,53,54,52,48,25,48,26,54,44,26,25,52,48,52,48,48,49,46,53,56,44,48,27,53,46,47,49,45,55
